T,tsne-2d-one,tsne-2d-two
2.3000000000000003,-30.7813,-116.46933
2.3000000000000003,-69.638985,35.62889
2.3000000000000003,-70.95938,97.125435
2.3000000000000003,0.054569174,-66.19834
2.3000000000000003,6.758195,-110.873726
2.3000000000000003,-8.98342,80.36326
2.3000000000000003,-86.31181,-1.9301502
2.3000000000000003,-35.53295,-19.0769
2.3000000000000003,0.047595177,-58.588993
2.3000000000000003,-70.23782,-120.822784
2.3000000000000003,-54.104794,58.6381
2.3000000000000003,-11.319654,-126.623276
2.3000000000000003,-149.6994,-64.09851
2.3000000000000003,-68.35824,40.17681
2.3000000000000003,-31.817408,-80.804665
2.3000000000000003,-54.359608,40.964157
2.3000000000000003,-31.460602,68.69477
2.3000000000000003,-57.620106,-55.338646
2.3000000000000003,3.40527,-68.16781
2.3000000000000003,-82.45315,-147.87663
2.3000000000000003,-22.788502,73.40777
2.3000000000000003,-3.0002291,-54.624516
2.3000000000000003,-25.048584,79.63464
2.3000000000000003,14.795725,-34.21612
2.3000000000000003,-8.178308,-91.963486
2.3000000000000003,-139.12032,31.881096
2.3000000000000003,-59.792988,-64.68842
2.3000000000000003,-39.586185,89.11338
2.3000000000000003,-23.711271,-93.30389
2.3000000000000003,-14.42859,104.57399
2.3000000000000003,-86.28562,18.75214
2.3000000000000003,14.126094,-14.93933
2.3000000000000003,8.7786255,-77.38299
2.3000000000000003,-9.14966,-27.909376
2.3000000000000003,-9.407128,-147.00325
2.3000000000000003,-15.572603,-48.68337
2.3000000000000003,14.571206,-69.26246
2.3000000000000003,33.875435,-77.90155
2.3000000000000003,-75.27768,22.920645
2.3000000000000003,-73.79721,109.93265
2.3000000000000003,-18.158543,-92.44851
2.3000000000000003,23.586668,-75.94675
2.3000000000000003,-62.014713,89.166245
2.3000000000000003,-39.137035,-76.98536
2.3000000000000003,13.081123,-41.956062
2.3000000000000003,-30.68206,-103.63856
2.3000000000000003,-48.988277,87.766075
2.3000000000000003,-6.928141,71.38421
2.3000000000000003,-50.62481,-58.989086
2.3000000000000003,-93.93902,-132.8511
2.3000000000000003,27.00152,-38.442616
2.3000000000000003,6.1879673,-72.48129
2.3000000000000003,-53.771767,48.901237
2.3000000000000003,5.4721932,-45.170406
2.3000000000000003,56.87672,-108.22928
2.3000000000000003,9.802928,-20.449423
2.3000000000000003,-52.109573,50.466053
2.3000000000000003,-23.048592,-8.2101755
2.3000000000000003,8.486518,-39.315193
2.3000000000000003,5.0257134,-43.63187
2.3000000000000003,-124.13299,-58.193783
2.3000000000000003,-60.600094,73.981224
2.3000000000000003,6.276013,-57.85796
2.3000000000000003,17.868782,-60.92259
2.3000000000000003,-141.11877,66.957085
2.3000000000000003,-28.034225,77.57486
2.3000000000000003,-82.798706,82.83481
2.3000000000000003,-25.670948,-54.58368
2.3000000000000003,9.484432,-107.10536
2.3000000000000003,-42.10177,75.61863
2.3000000000000003,-30.353718,-91.81933
2.3000000000000003,0.5127601,-111.14567
2.3000000000000003,-24.016386,52.16961
2.3000000000000003,50.47353,-96.81996
2.3000000000000003,-56.80527,-21.508696
2.3000000000000003,-78.98253,119.25456
2.3000000000000003,-76.57259,89.35162
2.3000000000000003,-8.033552,73.93897
2.3000000000000003,-26.463682,100.24443
2.3000000000000003,-62.177036,69.93179
2.3000000000000003,-40.54031,64.74736
2.3000000000000003,-14.478214,-90.47486
2.3000000000000003,23.691786,-38.273884
2.3000000000000003,-23.553915,-56.673046
2.3000000000000003,-62.544235,131.86383
2.3000000000000003,-57.796875,91.97291
2.3000000000000003,-31.09006,85.07526
2.3000000000000003,1.0824155,-63.110714
2.3000000000000003,18.585209,-91.59398
2.3000000000000003,-7.8372545,79.036385
2.3000000000000003,-62.098755,-135.50371
2.3000000000000003,-23.025133,-82.59886
2.3000000000000003,-59.0361,-123.69622
2.3000000000000003,-32.67242,29.524647
2.3000000000000003,-45.169144,-76.80816
2.3000000000000003,-59.949818,102.35388
2.3000000000000003,14.495779,-53.616447
2.3000000000000003,-16.324461,-141.62097
2.3000000000000003,-26.142778,92.72961
2.3000000000000003,-8.987296,43.6119
2.3000000000000003,7.3004427,90.07545
2.3000000000000003,-11.77081,96.264626
2.3000000000000003,-66.87766,105.65099
2.3000000000000003,-86.101845,73.44649
2.3000000000000003,-59.487957,55.203884
2.3000000000000003,-48.98156,81.70348
2.3000000000000003,-37.113567,48.74106
2.3000000000000003,14.433052,103.96416
2.3000000000000003,-48.45047,69.448784
2.3000000000000003,-76.32271,104.59744
2.3000000000000003,22.686531,-55.378407
2.3000000000000003,13.030904,-75.05929
2.3000000000000003,19.454569,-55.461514
2.3000000000000003,-59.572514,71.88697
2.3000000000000003,23.23104,-98.1982
2.4000000000000004,-3.7977898,80.130875
2.4000000000000004,-51.015533,-15.031723
2.4000000000000004,-76.68536,69.93231
2.4000000000000004,15.063723,-56.92878
2.4000000000000004,-6.491742,-50.845192
2.4000000000000004,-4.4625897,-38.520996
2.4000000000000004,17.154814,-61.55092
2.4000000000000004,-41.345657,86.40742
2.4000000000000004,-81.313194,-22.551306
2.4000000000000004,1.9896073,13.448233
2.4000000000000004,-0.89150715,85.59455
2.4000000000000004,-70.80261,44.34609
2.4000000000000004,-29.942652,84.61468
2.4000000000000004,44.508667,-83.71304
2.4000000000000004,-64.25508,140.77399
2.4000000000000004,-57.096077,-35.562443
2.4000000000000004,-87.39685,90.81266
2.4000000000000004,-63.969242,88.97826
2.4000000000000004,-16.195683,-92.03809
2.4000000000000004,-52.83859,98.64193
2.4000000000000004,-87.165985,57.53728
2.4000000000000004,-64.23783,-0.7934583
2.4000000000000004,-9.554652,-78.76189
2.4000000000000004,-5.3767853,-98.912865
2.4000000000000004,-67.487404,96.29332
2.4000000000000004,-40.859013,-39.165524
2.4000000000000004,-7.4338055,64.31672
2.4000000000000004,-14.866757,-142.4211
2.4000000000000004,-48.838665,25.251583
2.4000000000000004,-67.70702,19.658854
2.4000000000000004,-85.26512,0.5688656
2.4000000000000004,-1.5800966,-64.67585
2.4000000000000004,-31.331062,24.73408
2.4000000000000004,-70.40899,51.792545
2.4000000000000004,-85.63298,95.42002
2.4000000000000004,-23.59067,62.424477
2.4000000000000004,-109.79416,-10.376827
2.4000000000000004,-82.0538,-32.60541
2.4000000000000004,-48.88666,92.33188
2.4000000000000004,-56.158695,-90.715164
2.4000000000000004,-31.35444,-79.84176
2.4000000000000004,-98.83889,-131.13031
2.4000000000000004,-62.31181,81.19051
2.4000000000000004,-81.772804,26.090727
2.4000000000000004,-85.605156,26.958906
2.4000000000000004,-50.33027,-85.25835
2.4000000000000004,-9.050787,-107.04278
2.4000000000000004,-3.571352,-137.0184
2.4000000000000004,-92.14522,59.613674
2.4000000000000004,5.5393043,-28.75246
2.4000000000000004,-60.150074,66.067986
2.4000000000000004,-33.436127,43.5186
2.4000000000000004,-55.692013,89.359634
2.4000000000000004,-21.073687,37.267117
2.4000000000000004,-29.046333,-97.77494
2.4000000000000004,-58.48984,53.777534
2.4000000000000004,-14.599731,60.437572
2.4000000000000004,-21.010553,117.10906
2.4000000000000004,-67.645,102.58552
2.4000000000000004,-33.779118,-29.970966
2.4000000000000004,-53.816345,115.422
2.4000000000000004,-47.47756,-54.12246
2.4000000000000004,-28.01941,-72.19887
2.4000000000000004,-4.682987,-43.812122
2.4000000000000004,-92.32841,13.03708
2.4000000000000004,-27.404072,-86.62309
2.4000000000000004,-59.537895,78.04962
2.4000000000000004,-16.077763,72.920944
2.4000000000000004,-81.62142,-107.20186
2.4000000000000004,0.43053538,-28.260542
2.4000000000000004,32.729984,-83.36918
2.4000000000000004,-14.909347,41.954613
2.4000000000000004,-3.4703448,74.962166
2.4000000000000004,-5.441912,-25.681013
2.4000000000000004,-0.31908113,-78.48209
2.4000000000000004,-69.44033,5.2226515
2.4000000000000004,-174.48267,23.713308
2.4000000000000004,-21.31538,79.96194
2.4000000000000004,-83.994896,58.958023
2.4000000000000004,13.68158,-141.89166
2.4000000000000004,-25.836044,95.9918
2.4000000000000004,-48.156944,29.548395
2.4000000000000004,-20.49065,-63.698017
2.4000000000000004,41.94111,-52.0808
2.4000000000000004,-8.5084,-60.667107
2.4000000000000004,-53.384735,91.60504
2.4000000000000004,-63.552124,89.005875
2.4000000000000004,-63.012115,48.891792
2.4000000000000004,-12.192622,68.90791
2.4000000000000004,-88.855484,-70.56262
2.4000000000000004,-153.766,-20.726486
2.4000000000000004,-11.758792,-73.78799
2.4000000000000004,26.664373,-62.249958
2.4000000000000004,20.86242,-51.709515
2.4000000000000004,-84.10365,82.246864
2.4000000000000004,-14.687536,-70.6511
2.4000000000000004,-50.414158,45.676155
2.4000000000000004,-21.592094,41.89961
2.4000000000000004,-88.7743,1.9425662
2.4000000000000004,-27.056374,-88.25253
2.4000000000000004,-28.342627,-130.209
2.4000000000000004,-70.44215,91.54119
2.4000000000000004,-61.0053,46.929512
2.4000000000000004,-66.54186,89.62973
2.4000000000000004,-64.97545,30.193289
2.4000000000000004,-64.099365,-80.78882
2.4000000000000004,22.995066,-55.75688
2.4000000000000004,-128.82567,28.163925
2.4000000000000004,-44.127823,-74.53068
2.4000000000000004,6.2242584,-52.83474
2.4000000000000004,-8.954496,-68.32151
2.4000000000000004,-33.26944,-103.57724
2.4000000000000004,16.126852,-23.831564
2.4000000000000004,-141.96855,66.856026
2.4000000000000004,-41.63345,-15.877225
2.4000000000000004,57.246643,-90.290695
2.4000000000000004,-51.91121,94.34093
2.4000000000000004,-19.46614,79.52421
2.4000000000000004,-58.49099,46.92291
2.4000000000000004,-17.80814,-92.9909
2.4000000000000004,-27.337137,46.44923
2.4000000000000004,-112.60176,-59.30776
2.4000000000000004,22.676334,-53.42903
2.4000000000000004,-13.114592,-78.09954
2.4000000000000004,-15.550662,-57.234592
2.4000000000000004,-31.069418,-57.964382
2.4000000000000004,-88.51599,75.08776
2.4000000000000004,-12.95149,-70.602104
2.4000000000000004,-50.878326,-46.841473
2.4000000000000004,-62.978325,48.81344
2.4000000000000004,-0.51487494,-139.84428
2.4000000000000004,-35.76685,-93.33178
2.4000000000000004,28.727606,-35.333122
2.4000000000000004,-57.61433,139.4705
2.4000000000000004,-23.655708,-59.07395
2.4000000000000004,-45.318474,84.42339
2.4000000000000004,-41.96576,-79.21436
2.4000000000000004,-64.6858,-81.16533
2.4000000000000004,68.79043,-114.555115
2.4000000000000004,-18.295046,-79.09076
2.4000000000000004,-40.872227,85.250404
2.4000000000000004,-25.630856,-104.648254
2.4000000000000004,-95.416504,25.316175
2.4000000000000004,7.3256297,-143.70322
2.4000000000000004,-10.197783,-102.37698
2.4000000000000004,-31.771915,56.169346
2.4000000000000004,-26.197994,-88.831764
2.4000000000000004,-24.621891,-59.588272
2.4000000000000004,-58.126804,-61.714016
2.4000000000000004,9.1538315,-31.279432
2.4000000000000004,-80.380035,83.59144
2.4000000000000004,-97.25044,-106.504395
2.4000000000000004,19.002344,-60.725353
2.4000000000000004,21.794527,-50.84766
2.4000000000000004,-82.59646,46.890022
2.4000000000000004,-17.267803,57.43749
2.4000000000000004,34.21997,-83.94791
2.4000000000000004,27.97469,-82.32888
2.4000000000000004,-5.2592,-51.32765
2.4000000000000004,-50.684555,-26.00818
2.4000000000000004,-16.053576,-95.09626
2.4000000000000004,-138.71596,65.600815
2.4000000000000004,-18.705986,78.599754
2.4000000000000004,-40.06084,7.766636
2.4000000000000004,17.918695,-55.734085
2.4000000000000004,-57.358677,-2.0085866
2.4000000000000004,-70.09977,-72.420555
2.4000000000000004,-78.5083,75.38689
2.4000000000000004,-58.63342,-64.47433
2.4000000000000004,-26.135134,98.7985
2.4000000000000004,-14.432582,-26.78584
2.4000000000000004,-50.925304,-66.40077
2.4000000000000004,-19.619837,-98.59009
2.4000000000000004,-0.8781667,-40.8106
2.4000000000000004,-15.618722,-48.857235
2.4000000000000004,-2.078545,-56.94878
2.4000000000000004,-64.15148,-58.942772
2.4000000000000004,-10.1569805,133.21597
2.4000000000000004,-19.126715,83.00131
2.4000000000000004,-95.75525,-13.315471
2.4000000000000004,-56.496494,-66.55258
2.4000000000000004,-60.138557,44.411236
2.4000000000000004,28.067764,-77.45093
2.4000000000000004,-25.429958,113.681175
2.4000000000000004,-81.61848,27.653028
2.4000000000000004,27.429098,-68.57299
2.4000000000000004,-25.333483,70.78319
2.4000000000000004,-73.86498,98.63553
2.4000000000000004,-53.481018,93.91169
2.4000000000000004,14.383848,-30.038767
2.4000000000000004,-15.747074,-29.06831
2.4000000000000004,17.806963,-52.222603
2.4000000000000004,-66.17545,83.52512
2.4000000000000004,-77.631676,112.77908
2.4000000000000004,49.480415,-101.599915
2.4000000000000004,-67.659424,110.14374
2.4000000000000004,39.71256,-40.539078
2.4000000000000004,1.5187318,-23.52402
2.4000000000000004,-23.19273,-52.403313
2.4000000000000004,28.830088,-54.49516
2.4000000000000004,-34.310127,43.656563
2.4000000000000004,-142.69395,66.87157
2.4000000000000004,-59.248657,92.92185
2.4000000000000004,-22.985947,-130.499
2.4000000000000004,-91.180824,-140.65674
2.4000000000000004,-74.03553,119.02695
2.4000000000000004,-17.440664,42.52653
2.4000000000000004,-70.24111,88.07309
2.4000000000000004,0.54853904,-78.588875
2.4000000000000004,-0.8549389,-55.823494
2.4000000000000004,27.119326,-96.58192
2.4000000000000004,-65.62571,80.028625
2.4000000000000004,-35.873028,53.839214
2.4000000000000004,20.06867,-59.279057
2.4000000000000004,28.043552,-43.779152
2.4000000000000004,-34.215992,7.8294644
2.4000000000000004,-52.24369,48.33962
2.4000000000000004,-20.93658,-48.767895
2.4000000000000004,-66.49782,112.9598
2.4000000000000004,47.344524,-65.02679
2.4000000000000004,-3.7379625,100.92305
2.4000000000000004,-60.627872,-85.82834
2.4000000000000004,-76.31492,105.20506
2.4000000000000004,-77.46105,-24.519293
2.4000000000000004,24.264833,-63.610123
2.4000000000000004,-114.30408,-44.612812
2.4000000000000004,-54.598003,96.77024
2.4000000000000004,-120.66582,67.147415
2.4000000000000004,-72.697655,18.52155
2.4000000000000004,-32.48907,-79.08417
2.4000000000000004,-60.554825,111.21166
2.4000000000000004,-12.908116,95.66089
2.4000000000000004,-0.07270556,-35.03132
2.4000000000000004,-34.625362,23.48236
2.4000000000000004,-159.94653,5.0143185
2.4000000000000004,-38.79106,-91.19754
2.4000000000000004,-61.827686,-39.923965
2.4000000000000004,-64.54374,142.02757
2.4000000000000004,18.13205,-56.648067
2.4000000000000004,-83.72826,109.46538
2.4000000000000004,4.695065,-62.875393
2.4000000000000004,-46.086834,-82.79766
2.4000000000000004,-17.071453,-10.694371
2.4000000000000004,-4.414311,-78.422966
2.4000000000000004,-47.818043,70.556564
2.4000000000000004,-129.29619,71.29637
2.4000000000000004,-71.9039,-18.467682
2.4000000000000004,18.808569,-38.874233
2.4000000000000004,-46.833023,81.41542
2.4000000000000004,-17.207062,51.70053
2.4000000000000004,-66.29533,94.45889
2.4000000000000004,-26.675213,-68.51769
2.4000000000000004,-144.59586,-33.81058
2.4000000000000004,-38.45236,73.682655
2.4000000000000004,10.722256,-52.2518
2.4000000000000004,-56.157146,101.63251
2.4000000000000004,-75.36499,74.70626
2.4000000000000004,-40.520897,20.663649
2.4000000000000004,-66.06673,107.59537
2.4000000000000004,-121.324554,-41.746914
2.4000000000000004,-164.45158,-18.811243
2.4000000000000004,-6.0140705,-71.40883
2.4000000000000004,-31.853947,-16.341015
2.4000000000000004,-41.548607,8.736805
2.4000000000000004,-78.46588,40.024265
2.4000000000000004,-18.023197,-43.55511
2.4000000000000004,-57.86767,-32.02755
2.4000000000000004,-19.54099,61.55674
2.4000000000000004,-63.42735,37.011578
2.4000000000000004,-88.262794,38.22153
2.4000000000000004,-42.914803,71.82977
2.4000000000000004,-5.6508994,139.78044
2.4000000000000004,-34.579144,-89.34846
2.4000000000000004,-120.66631,34.294807
2.4000000000000004,-67.13944,-37.28525
2.4000000000000004,0.85443807,-122.30677
2.4000000000000004,-14.172106,39.914894
2.4000000000000004,-49.92788,-47.671837
2.4000000000000004,-52.316784,65.3031
2.4000000000000004,36.789467,-85.0275
2.4000000000000004,-56.032684,-55.239403
2.4000000000000004,-46.928207,7.716329
2.4000000000000004,-27.939665,0.7009388
2.4000000000000004,10.683551,105.26296
2.4000000000000004,-48.4813,71.885
2.4000000000000004,-4.0337005,-85.73746
2.4000000000000004,-15.053831,-34.87025
2.4000000000000004,-62.92701,-43.373924
2.4000000000000004,-27.405718,-29.632359
2.4000000000000004,-85.72879,-132.25491
2.4000000000000004,-184.06325,-25.38852
2.4000000000000004,16.754364,-37.93303
2.4000000000000004,-129.96188,72.89341
2.4000000000000004,-89.22436,22.518738
2.4000000000000004,-50.34771,-67.15619
2.4000000000000004,-48.342865,-70.878685
2.4000000000000004,-45.056396,-24.340038
2.4000000000000004,-69.56354,-64.29253
2.4000000000000004,-38.797585,19.851316
2.4000000000000004,-76.91752,70.65952
2.4000000000000004,-31.837648,-84.19942
2.4000000000000004,-22.511702,-86.12673
2.4000000000000004,-33.95799,-3.5104487
2.4000000000000004,-24.878565,64.01362
2.4000000000000004,-61.829193,96.84852
2.4000000000000004,6.335094,-56.43143
2.4000000000000004,-92.76844,89.81159
2.4000000000000004,-67.55611,84.58136
2.4000000000000004,17.162277,-57.982056
2.4000000000000004,16.683075,-59.59861
2.4000000000000004,-70.83365,104.52105
2.4000000000000004,-18.710602,-96.28469
2.4000000000000004,18.48876,-61.368996
2.4000000000000004,-47.595657,73.62264
2.4000000000000004,-21.147112,-93.51486
2.4000000000000004,-54.353577,76.249886
2.4000000000000004,-37.89825,52.066086
2.4000000000000004,-78.65721,68.13547
2.4000000000000004,8.362036,-54.328766
2.4000000000000004,17.98968,-57.31341
2.4000000000000004,-46.16133,92.85728
2.4000000000000004,-24.969612,112.69714
2.4000000000000004,-84.55511,67.75229
2.4000000000000004,-23.564438,-91.81885
2.4000000000000004,-80.443954,99.23862
2.4000000000000004,24.81969,-53.250507
2.4000000000000004,-17.87404,77.83501
2.4000000000000004,-51.03321,-59.518215
2.4000000000000004,34.746063,-99.496666
2.4000000000000004,-23.170696,60.674408
2.4000000000000004,-23.921526,-101.21626
2.4000000000000004,-46.898777,25.574978
2.4000000000000004,6.94023,-110.472565
2.4000000000000004,-61.73597,-0.91767776
2.4000000000000004,-66.802,104.00065
2.4000000000000004,-19.869862,-57.910873
2.4000000000000004,17.735985,-19.768286
2.4000000000000004,-64.12896,-75.624275
2.4000000000000004,0.20101272,-111.001396
2.4000000000000004,-6.7241254,80.92712
2.4000000000000004,8.366971,-57.31405
2.4000000000000004,9.804936,-59.46927
2.4000000000000004,-72.98887,72.08798
2.4000000000000004,10.253258,120.535385
2.4000000000000004,-88.45347,77.12274
2.4000000000000004,-87.15475,55.85607
2.4000000000000004,-56.934406,63.543346
2.4000000000000004,-46.985985,60.710262
2.4000000000000004,32.060642,-55.32107
2.4000000000000004,-82.23671,93.32311
2.4000000000000004,-2.8367596,75.81424
2.4000000000000004,24.96981,-58.495907
2.4000000000000004,-59.926903,49.357082
2.4000000000000004,-22.72015,-16.613981
2.4000000000000004,-72.07123,50.147285
2.4000000000000004,15.075905,-45.88856
2.4000000000000004,-16.132828,27.989326
2.4000000000000004,-15.053314,-4.708354
2.4000000000000004,1.3508283,-16.095156
2.4000000000000004,-75.20327,44.696255
2.4000000000000004,-27.042477,-99.83526
2.4000000000000004,-58.110214,46.722004
2.4000000000000004,-38.126537,-31.485289
2.4000000000000004,14.913317,-38.915493
2.4000000000000004,-21.007282,118.07198
2.4000000000000004,-22.834223,-134.24458
2.4000000000000004,20.407642,-63.348686
2.4000000000000004,-85.02558,104.30492
2.4000000000000004,-82.56666,71.9184
2.4000000000000004,-44.009953,-1.428368
2.4000000000000004,19.332443,-108.87248
2.4000000000000004,-15.742834,56.959316
2.4000000000000004,-45.51726,69.13602
2.4000000000000004,-71.19745,7.957029
2.4000000000000004,-66.85004,32.276157
2.4000000000000004,20.720293,-64.784935
2.4000000000000004,-54.854492,-1.2998772
2.4000000000000004,-22.566751,-77.379974
2.4000000000000004,-72.3822,-77.21879
2.4000000000000004,-31.015665,-97.34004
2.4000000000000004,17.636477,-69.21041
2.4000000000000004,18.48251,137.53148
2.4000000000000004,24.732506,-64.825676
2.4000000000000004,25.17423,-80.80468
2.4000000000000004,15.379426,-74.64395
2.4000000000000004,-45.722668,93.46885
2.4000000000000004,-135.35988,-23.912874
2.4000000000000004,-18.805809,47.51128
2.4000000000000004,-10.64169,-53.894024
2.4000000000000004,2.4882379,-85.92016
2.4000000000000004,-16.487238,99.81223
2.4000000000000004,-95.73205,-11.43545
2.4000000000000004,-4.3604856,-48.89235
2.4000000000000004,-90.74853,-29.344542
2.4000000000000004,30.373478,-49.739372
2.4000000000000004,-13.592891,-106.7622
2.4000000000000004,-55.941547,-46.33841
2.4000000000000004,4.136845,-6.7068605
2.4000000000000004,-15.803885,-69.554
2.4000000000000004,16.021036,-50.539948
2.4000000000000004,-34.728405,23.07099
2.4000000000000004,-19.85453,-43.249237
2.4000000000000004,-154.48158,-37.69432
2.4000000000000004,23.593952,-82.534904
2.4000000000000004,-66.84322,54.626072
2.4000000000000004,3.0502741,-24.510406
2.4000000000000004,-76.39521,105.48436
2.4000000000000004,-15.432318,-66.23665
2.4000000000000004,-24.075296,-66.30433
2.4000000000000004,-39.570095,3.9181972
2.4000000000000004,-48.92144,15.662485
2.4000000000000004,28.647125,-47.99171
2.4000000000000004,8.324065,-73.225426
2.4000000000000004,16.654188,-76.45559
2.4000000000000004,-74.5719,-27.642326
2.4000000000000004,-41.06888,57.318024
2.4000000000000004,-6.4707613,-100.78813
2.4000000000000004,-4.7584987,80.46607
2.4000000000000004,-57.79514,50.74651
2.4000000000000004,8.712172,-50.05007
2.4000000000000004,-16.052143,-93.88188
2.4000000000000004,-55.318844,59.66871
2.4000000000000004,-43.95389,-66.81287
2.4000000000000004,-10.205936,111.907326
2.4000000000000004,21.234184,-74.17353
2.4000000000000004,-16.587584,-88.84386
2.4000000000000004,47.396595,-98.3502
2.4000000000000004,-52.708935,13.765191
2.4000000000000004,-16.370657,59.111294
2.4000000000000004,-23.597477,-36.438602
2.4000000000000004,25.46794,-57.113598
2.4000000000000004,-17.013025,83.53385
2.4000000000000004,-6.592562,-68.942184
2.4000000000000004,-86.41705,-43.032818
2.4000000000000004,-73.47246,115.251144
2.4000000000000004,-0.80507255,-143.29845
2.4000000000000004,-57.255455,100.0004
2.4000000000000004,-0.10966671,-15.379092
2.4000000000000004,-74.48169,-6.6185517
2.4000000000000004,1.8502035,-101.70853
2.4000000000000004,-17.301094,-96.44357
2.4000000000000004,-63.2644,105.67286
2.4000000000000004,-40.934853,57.034412
2.4000000000000004,-59.087063,91.96838
2.4000000000000004,-81.54055,-29.716251
2.4000000000000004,-2.7399058,-5.4956875
2.4000000000000004,-60.65303,57.760067
2.4000000000000004,-134.70883,-69.83813
2.4000000000000004,22.093952,-41.54799
2.4000000000000004,-13.945919,-49.738834
2.4000000000000004,-66.01853,21.332123
2.4000000000000004,-47.51955,83.309074
2.4000000000000004,-11.082152,109.487175
2.4000000000000004,-9.165951,-95.35386
2.4000000000000004,2.6124856,-64.51883
2.4000000000000004,-0.7676042,-66.65297
2.4000000000000004,-63.61129,16.736832
2.4000000000000004,-14.400054,-7.1251264
2.4000000000000004,-72.51996,99.832115
2.4000000000000004,-24.495207,60.063057
2.4000000000000004,-14.832206,-34.626297
2.4000000000000004,7.130927,-45.481247
2.4000000000000004,-14.826905,81.4077
2.4000000000000004,-51.51308,2.7916229
2.4000000000000004,2.9999945,-69.19772
2.4000000000000004,-65.228004,77.73965
2.4000000000000004,-38.739212,77.04225
2.4000000000000004,-129.56334,-70.178795
2.4000000000000004,0.50489366,85.203094
2.4000000000000004,-86.12108,116.32267
2.4000000000000004,-51.816624,85.843575
2.4000000000000004,-26.144999,35.901127
2.4000000000000004,-28.570354,74.4073
2.4000000000000004,-87.3242,-10.838231
2.4000000000000004,-119.364044,-68.85045
2.4000000000000004,-63.215355,19.418133
2.4000000000000004,-33.90825,45.99908
2.4000000000000004,4.7978845,103.5953
2.4000000000000004,-31.747261,55.97974
2.4000000000000004,1.486191,-45.837345
2.4000000000000004,-8.782309,81.14499
2.4000000000000004,-29.050797,55.935207
2.4000000000000004,-43.167038,-66.05339
2.4000000000000004,-8.72622,41.21146
2.4000000000000004,-87.12626,-5.700921
2.4000000000000004,-12.498771,-71.302185
2.4000000000000004,6.900521,-110.565216
2.4000000000000004,-85.2279,-41.391567
2.4000000000000004,-62.053524,23.950802
2.4000000000000004,5.1908593,-42.230984
2.4000000000000004,-11.114785,-104.4526
2.4000000000000004,-79.29809,49.4194
2.4000000000000004,-67.21208,96.91098
2.4000000000000004,-48.64728,23.330805
2.4000000000000004,-54.27921,-52.889633
2.4000000000000004,-18.36637,-66.11135
2.4000000000000004,-54.17679,70.991
2.4000000000000004,-38.316483,19.838669
2.4000000000000004,-108.31311,-48.86119
2.4000000000000004,-108.012024,23.641232
2.4000000000000004,-81.08698,8.341781
2.4000000000000004,-56.428635,59.716244
2.4000000000000004,-82.27478,95.99717
2.4000000000000004,-50.697872,-55.95428
2.4000000000000004,-69.094444,13.661183
2.4000000000000004,-43.083065,-97.323906
2.4000000000000004,-27.934141,79.49854
2.4000000000000004,-10.193468,-47.828686
2.4000000000000004,-4.748559,-5.62366
2.4000000000000004,18.843767,-30.44454
2.4000000000000004,-28.531006,89.39702
2.4000000000000004,-135.8534,70.59232
2.4000000000000004,-24.018366,-53.238888
2.4000000000000004,-8.935216,-63.692234
2.4000000000000004,-121.9605,-61.79437
2.4000000000000004,-27.981705,-98.28764
2.4000000000000004,-16.883081,44.516365
2.4000000000000004,-75.29576,112.27268
2.4000000000000004,-174.12135,32.9606
2.4000000000000004,-29.04126,-104.34775
2.4000000000000004,-84.71471,-48.079002
2.4000000000000004,-2.4330719,-137.37608
2.4000000000000004,-58.105427,97.09289
2.4000000000000004,-88.4052,-28.868225
2.4000000000000004,-50.879425,90.058365
2.4000000000000004,-89.47234,18.948332
2.4000000000000004,-78.03422,78.69738
2.4000000000000004,11.374114,-56.10321
2.4000000000000004,-39.751923,-89.12688
2.4000000000000004,-80.6821,117.76711
2.4000000000000004,-29.165295,-58.210464
2.4000000000000004,-35.98203,68.192535
2.4000000000000004,-57.068043,72.08208
2.4000000000000004,-52.404526,48.738106
2.4000000000000004,5.0612335,-85.81712
2.4000000000000004,-173.28636,47.463028
2.4000000000000004,-41.920734,-93.26708
2.4000000000000004,-72.93413,112.80506
2.4000000000000004,-59.79887,46.179665
2.4000000000000004,-52.498,60.91981
2.4000000000000004,-5.8741646,-61.471275
2.4000000000000004,-38.21321,14.874195
2.4000000000000004,-91.89246,3.4579556
2.4000000000000004,8.37226,-37.51184
2.4000000000000004,-57.437557,61.777363
2.4000000000000004,-0.6012413,-62.813038
2.4000000000000004,-27.23544,-92.53648
2.4000000000000004,33.525368,-59.191402
2.4000000000000004,-19.415102,-104.049416
2.4000000000000004,-1.2945882,-41.03093
2.4000000000000004,-23.940619,-101.219215
2.4000000000000004,-76.28019,-39.831516
2.4000000000000004,-79.926765,-22.811493
2.4000000000000004,-81.48125,115.129684
2.4000000000000004,10.318096,-78.92099
2.4000000000000004,-3.2665637,-64.66493
2.4000000000000004,0.57967633,-60.768284
2.4000000000000004,-74.48497,83.63109
2.4000000000000004,-135.73427,70.797714
2.4000000000000004,-92.78698,20.148087
2.4000000000000004,-18.058567,-86.52107
2.4000000000000004,-28.824947,64.60941
2.4000000000000004,-49.373554,89.738434
2.4000000000000004,-30.42118,-103.49559
2.4000000000000004,-12.150346,108.44961
2.4000000000000004,-23.597849,44.899445
2.4000000000000004,-75.5298,115.70157
2.4000000000000004,-27.414001,-116.260704
